id,ttm_ason,mcap,ev,pe,pbv,divyield,eps,book_value,roa_ttm,roe_ttm,roce_ttm,ebit_ttm,ebitda_ttm,ev_sales_ttm,ev_ebitda_ttm,net_income_margin_ttm,gross_income_margin_ttm,asset_turnover_ttm,current_ratio_ttm,debt_equity_ttm,sales_total_assets_ttm,net_debt_ebitda_ttm,ebitda_margin_ttm,total_share_holders_equity_ttm,short_term_debt_ttm,long_term_debt_ttm,shares_outstanding,eps_diluted,net_sales,net_profit,annual_dividend,cogs,peg_ratio_ttm,dividend_payout_ttm,company_id
45967,202503,1163.89,1257.0003,7.08,0.59,1.5,46.91,559.2642776,3.093822022558802,3.2167,4.1141,79.16,82.18,3.173842444135841,15.295696033098075,15.354121954298702,19.775280898876403,0.2014978148387458,22.1887,0.0175,0.2014978148387458,-0.0343149184716476,20.749905314985483,1890.62,31.45,1.68,35024754,46.91,396.05,60.81000000000001,17.515,10.870000000000001,-4.791979774943466,0.10658708164570455,737
45968,202503,1163.89,1402.618,8.07,0.36,1.5,41.16,910.7310109,3.4281096841640846,4.52,6.219,226.74999999999997,269.02,2.405120203024795,5.213805665006319,24.719640591241124,41.08851469529133,0.13983388162627203,16.7907,0.1216,0.13983388162627203,0.6342279384432383,46.129839843616026,3189.3900000000003,87.93,299.77,35024754,41.16,583.1800000000001,144.16,17.515,329.28,-1.3885829515361086,NULL,737
45969,202503,3660.09,3555.05,50.16,0.72,0.37,70.05,4903.760064,1.3888199286438794,1.5333,2.0013,102.5,104.81,37.11295542332186,33.91899627898101,81.76218811984552,108.19500991752793,0.016986090521552245,8.5577,0.0013,0.016986090521552245,-0.8804503387081384,109.4164317778474,5107.98,0,6.54,10416469,70.05,95.78999999999999,78.32000000000001,13.533,10,-7.3559656998045195,0.185581727337616,1071
45970,202503,3660.09,4760.17,26.14,0.58,0.37,134.41,6043.1672854,2.6454767600248226,2.3684,7.7316,592.5,851.08,0.7203581686606962,5.593093481223857,2.256184114551018,10.675750522846343,0.5671750424647858,1.7449,0.2038,0.5671750424647858,1.30756215631903,12.879423007660343,6294.84,0,1282.64,10416469,134.41,6608.0599999999995,149.09,13.533,4144.51,-0.8029765198762453,NULL,1071
45971,202503,44.23,41.7276,30.44,8.23,0,7.34,27.1454545,3.7074657186389026,26.849,28.1288,1.5299999999999998,1.5299999999999998,1.4197890438924805,27.272941176470592,4.967676080299421,5.205852330724736,0.7463179278821737,1.1585,0,0.7463179278821737,-1.0718954248366013,5.205852330724736,5.42,0,0,1980000,7.34,29.39,1.46,0,1.62,0.048574984840264256,0,1101
45972,202503,1941.78,1915.3,52.65,4.75,0.35,12.98,143.9044169,5.7009547940549385,9.0215,11.2228,60.57,87.42,4.556874687730485,21.909174102036147,8.77923437462825,18.0842711332112,0.6493681055526372,3.4616,0.3305,0.6493681055526372,0.8997940974605353,20.79893412005425,408.91,111.63,23.53,28415606,12.98,420.31,36.9,6.815999999999999,193.53,-12.955272801302929,0.15408320493066255,1200
45973,202503,1941.78,2038.47,30.47,3.69,0.35,22.43,185.2901259,6.528027281308041,12.1061,13.8552,110.75,146.66,2.499442107973565,13.89929087685804,7.815392915384332,15.174663119045578,0.8277461458047884,3.1128,0.5125,0.8277461458047884,1.3761761898268106,17.982515296050614,526.51,180.59,89.26,28415606,22.43,815.5699999999999,63.739999999999995,6.815999999999999,387.58,7.9742044838184984,NULL,1200
45974,202503,2.3,NULL,0,0.2,0,0,13.1258767,-1.491365777080063,-1.6366,-1.115,-0.13999999999999999,-0.11999999999999998,0,NULL,0,0,0,178.3382,0.0897,0,-8.500000000000002,0,11.65,1.04,0,8911260,0,0,-0.19000000000000003,0,0.42000000000000004,0,0,1440
45975,202503,8.18,8.0963,7.2,0.2,0,0.05,1.7578389,0.8428939358464058,0.8866,0.8328,0.35999999999999993,0.35999999999999993,6.7469166666666665,22.489722222222223,29.999999999999993,29.999999999999993,0.02809646452821353,16625,0.0646,0.02809646452821353,7.13888888888889,29.999999999999993,40.12,2.59,0,227200000,0.05,1.2,0.35999999999999993,0,2.56,0.18683544303797478,0,1530
45976,202503,7.5,67.0057,0,0,0,0,-120.5736,-588.235294117647,1.6553,232.8712,-0.9199999999999999,-0.9199999999999999,0,-72.83228260869566,0,0,0,0.2857,-0.9935,0,-65.6413043478261,0,-60.86,60.46,0,5000000,0,0,-1,0,0,0,0,1560
45977,202503,53.28,107.7914,0,0,0,0,-11.8155013,-2.3522662076878946,26.4549,3.1373,1.5100000000000002,2.83,15.354900284900285,38.08883392226148,-17.521367521367527,1.4245014245014243,0.13425129087779689,0.3985,-9.3998,0.13425129087779689,17.056537102473495,40.313390313390315,-5.17,4.12,44.53,6986500,0,7.02,-1.2300000000000002,0,2.66,0,0,1750
45978,202503,105.35,86.1507,17.35,4.71,0,15.81,58.2484375,12.269938650306747,24.3524,18.4911,8.469999999999999,8.61,8.808865030674845,10.005888501742161,63.39468302658485,83.43558282208589,0.19354838709677422,6.4511,0,0.19354838709677422,-1.440185830429733,88.0368098159509,25.45,0,0,3840000,15.81,9.780000000000001,6.199999999999999,0,1.23,-0.9782040704070409,0,1821
45979,202503,105.35,108.8266,21.35,4.58,0,12.85,59.9479167,6.764218663721701,21.4425,15.599,10.02,12.219999999999999,8.263219438116934,8.905613747954174,37.43356112376614,72.36142748671224,0.1818056322473771,7.2066,0.9609,0.1818056322473771,0.6211129296235681,92.78663629460895,23.02,2.14,19.98,3840000,12.85,13.169999999999998,4.93,0,1.3,-0.8779137235116049,NULL,1821
45980,202503,4486.66,4280.73,232.79,3.93,0,0.77,45.6508706,1.2927507772868598,1.6888,2.5969,26.02,34.68,24.01396836082127,123.43512110726643,8.863457870526197,17.227645012902503,0.14585174275895924,3.5438,0.0403,0.14585174275895924,1.315455594002307,19.45472904745877,1142.6499999999999,45.22,0.81,250301995,0.77,178.26,15.8,0,121.96000000000001,0.0776482234171614,0,2086
45981,202503,4486.66,4647.29,201.4,6.37,0,0.89,28.1448176,2.0137956865070694,3.1603,9.2796,105.05999999999999,171.51,2.995603885597891,27.096320914232408,1.4103663213804574,7.139496058322643,0.9684259808358562,2.6971,0.6831,0.9684259808358562,2.40324179348143,11.055389752283466,704.47,181.06,300.19,250301995,0.89,1551.37,21.88,0,898.49,-1.2441634577887282,NULL,2086
45982,202503,4765.59,4670.83,90.11,8.09,0.86,19.45,216.6899595,3.2698410933930644,9.1781,12.6582,87.9,157.43,1.6945030945488053,29.669249825319188,2.134259158485884,5.506337839112485,1.5320731226065352,1.2986,0.0656,1.5320731226065352,-0.6059200914692244,5.711310884250089,640.98,17.45,24.59,27190884,19.45,2756.46,58.83,40.785,1910.1599999999999,-0.5305511507952091,0.7712082262210798,2100
45983,202503,1452.29,1503.6794,12.91,1.09,2.12,36.52,431.0574171,5.188281044575762,8.4727,11.6969,183.13,248.39,0.6815605807191453,6.053703450219413,5.097836580954842,9.499916146548637,1.0177417345936146,1.8345,0.1794,1.0177417345936146,0.22239220580538674,11.258572315669717,1327.44,75.01,163.17,30794850,36.52,2206.23,112.47,30.8,1809.41,0.07044727613519558,0.2053669222343921,2202
45984,202503,1452.29,1533.7433,13.36,1.08,2.12,35.3,434.7463456,4.916097516848342,8.119,11.1542,179.36,244.61,0.6951874011322483,6.270157802215772,4.926503583035313,9.328583148629109,0.9978877380252386,1.7691,0.2011,0.9978877380252386,0.34871836801439005,11.087239317750191,1338.8,106,163.17,30794850,35.3,2206.23,108.69,30.8,1809.41,0.07629431824750012,NULL,2202
45985,202503,0.22,NULL,0.5,0.01,0,5.99,466.0632997,14.830942622950822,14.8311,0.6139,0.24,0.24,NULL,NULL,1206.25,45.833333333333336,0.012295081967213115,137.0185,0,0.012295081967213115,-15.083333333333334,50,39.010000000000005,0,0,742500,5.99,0.48,5.79,0,0.16,0,0,2211
45986,202503,43.3,33.8975,8.09,1.43,0,21.17,119.9941682,17.31266149870801,17.6363,22.7554,6.899999999999999,7.1,141.23958333333334,4.774295774647888,2233.3333333333335,2958.333333333333,0.007751937984496124,497.5185,0,0.007751937984496124,-1.3380281690140845,2958.333333333333,30.35,0,0,2529225,21.17,0.24,5.36,0,1.8600000000000003,-0.19362173158619042,0,2310
45987,202503,258.62,249.9785,449.06,1.48,0,0.18,54.5464291,0.8222572651498086,0.8311,1.3059,2.3200000000000003,4.64,47.34441287878788,53.874676724137935,27.65151515151515,84.28030303030302,0.029736427123225953,6.973,0.0044,0.029736427123225953,-0.4224137931034483,87.87878787878786,175.56,0.77,0,31995000,0.18,5.28,1.46,0,1.19,-4.557343706456107,0,2329
45988,202503,258.62,512.7023,18.45,1.25,0,4.38,64.8191905,2.694708537405167,6.7595,7.1813,35.6,42.67999999999999,0.3153907148701103,12.012706185567014,0.8630606356998296,1.5827904601964797,3.122270239124172,18.3745,1.3267,3.122270239124172,6.251640112464855,2.625475975172396,207.39000000000001,195.76,79.37,31995000,4.38,1625.6100000000001,14.030000000000001,0,1523.0600000000002,-0.2660654806964421,NULL,2329
45989,202503,2102.8,2455.9419,0,1.74,0,0,430.8743571,-1.0369290279687526,-3.6479,-0.2806,27.419999999999998,179,2.1502796480322197,13.720345810055864,-2.403362080287178,10.988924396970624,0.4314493585772352,1.5023,0.7556,0.4314493585772352,4.887094972067039,15.672197172000175,1221.49,253.53,669.4,28000000,0,1142.15,-27.450000000000003,0,100.77,0,0,2335
45990,202503,534.02,572.7357,20.41,3.79,3.01,5.13,27.655549,12.516475240067784,17.4188,21.5968,34.96,38.11,1.6977492218763892,15.02848858567305,7.882021639247072,11.003408922484068,1.5879777819619658,3.5222,0.0605,1.5879777819619658,0.044870112831277904,11.29687268415592,152.65,9.09,0.14,51000000,5.13,337.35,26.59,16.065,62.11,0.7273265306122448,0.6140350877192983,2492
45991,202503,534.02,572.2138,25.29,3.49,3.01,4.14,29.972549,9.771804563908722,13.7019,17.9031,29.34,32.49,1.4627142126789365,17.611997537703907,5.352760736196319,8.047034764826174,1.8255634887302254,3.577,0.072,1.8255634887302254,0.059402893197907036,8.305214723926381,152.85999999999999,9.41,1.6,51000000,4.14,391.2,20.939999999999998,16.065,62.56,-46.285060344826306,NULL,2492
45992,202503,32.02,29.3769,32.63,3.29,0,0.67,6.650215,8.451882845188285,10.1594,12.5404,1.2599999999999998,1.2599999999999998,1.5420944881889762,23.315000000000005,5.301837270341207,6.614173228346456,1.594142259414226,4.7268,0,1.594142259414226,-0.02380952380952381,6.614173228346456,10.010000000000002,0,0,14649000,0.67,19.05,1.01,0,0.060000000000000005,0.0385908371893618,0,2504
45993,202503,12.17,12.0192,314.29,1.94,0,0.07,11.3168174,1.5723270440251575,1.3892,1.4226,0.10000000000000002,0.10000000000000002,0,120.19199999999998,0,0,0,88.2917,0,0,-0.29999999999999993,0,6.29,0,0,5528535,0.07,0,0.10000000000000002,0,0.28,-1.5972049294879942,0,2640
45994,202503,52.72,54.0142,9.16,0.68,0,4.7,63.1542484,6.547096450520506,6.5888,8.9048,7.0600000000000005,7.080000000000001,20.53771863117871,7.62912429378531,198.4790874524715,269.20152091254755,0.032986328859902166,257.8605,0,0.032986328859902166,-5.980225988700565,269.20152091254755,79.32,0,0,12240000,4.7,2.63,5.22,0,0.67,0.24995851698211052,0,2826
45995,202503,15.62,37.64,0,0.44,0,0,46.91749,-0.5390395295655015,-0.9642,3.5579,2.0100000000000002,3.38,1.3782497253753205,11.136094674556213,-1.2083485902599782,3.881362138410839,0.44609604704344985,8.4144,0.6241,0.44609604704344985,6.097633136094674,12.376418894177958,34.78,10.86,10.84,7490300,0,27.31,-0.33,0,14.819999999999999,0,0,2931
45996,202503,480.1,497.2321,34.31,4.26,0.85,2.73,21.9671089,9.414535666218034,12.0581,14.0222,19.490000000000002,24.509999999999998,9.306234325285422,20.286907384740925,26.18379187722254,42.747520119782905,0.3595558546433378,14.0653,0.1776,0.3595558546433378,0.8057935536515709,45.87310499719259,116.08,1.61,19.01,51260000,2.73,53.42999999999999,13.99,4.1,20.7,-1.0761250620347396,0.3663003663003663,2988
45997,202503,13.04,13.4466,0,0,0,0,-2.759816,-7.8431372549019605,2.6185,2.8217,-0.13,-0.049999999999999996,2.127626582278481,-268.932,-1.8987341772151896,-0.791139240506329,4.130718954248366,0.2012,0,4.130718954248366,1.0000000000000002,-0.791139240506329,-4.5,0,0,16300000,0,6.32,-0.12,0,0.2,0,0,2998
45998,202503,80.28,104.3162,21.71,2.31,0,6.3,59.2732526,1.4780145338095823,3.3625,9.0923,5.49,8.74,0.5876969014084507,11.935491990846682,0.676056338028169,2.732394366197183,2.1862298312600075,2.8263,0.6815,2.1862298312600075,2.740274599542334,4.923943661971831,35.67,18.52,5.79,5869371,6.3,177.5,1.2,0,104.47000000000001,-0.05961828916655226,0,3277
45999,202503,110.25,114.8235,14.94,0.88,1.89,1.06,18.0463359,4.520580537711159,6.2465,6.3939,8.840000000000002,11.45,0.284371439893011,10.02825327510917,1.8822130863341422,2.5459408588835504,2.401736854627647,4.1361,0.1074,2.401736854627647,-1.3545851528384278,2.835702610332359,121.66,12.57,0.5,69602115,1.06,342.1,7.6000000000000005,2.0877,13.690000000000001,0.5780263389893965,0.09433962264150944,3526
46000,202503,111286.02,112219.77,61.01,14.79,0.97,53.9,222.3860114,14.701759850490578,24.8683,27.5791,2823,3583,11.831288350026357,31.320058610103267,19.905113336847656,35.52978386926726,0.7385921196075378,3.0201,0.3464,0.7385921196075378,0.7033212391850404,37.77543489720612,7592,1540,1090,338430240,53.9,9485,1888,1083.072,3154,1.771681495846133,0.7050092764378478,3616
46001,202503,111286.02,112387.77,57.72,14.66,0.97,56.97,224.3066435,12.748498999332888,25.1745,27.0658,2925,3720,9.930880091897146,30.21176612903226,16.88610055668463,30.64416364760979,0.7549699799866578,1.9709,0.4218,0.7549699799866578,0.7051075268817204,32.87090218255722,7591,1864,1338,338430240,56.97,11317,1911,1083.072,3723,3.51146199162974,NULL,3616
46002,202503,758.44,799.1189,24.35,3,0,19.37,157.2797549,8.69723028813938,12.3177,14.1755,42.81,44.55,4.400919154091861,17.937573512906848,17.154973014649194,23.361603700848114,0.5069801206164841,2.9061,0.1941,0.5069801206164841,0.9344556677890012,24.534640378896356,252.94,21.32,27.77,16082319,19.37,181.57999999999998,31.150000000000002,0,103.22,0.3151143554963704,0,3630
46003,202503,758.44,797.0562,28.41,3.75,0,16.6,125.8104127,7.848967325276552,13.1966,15.6961,39.13,42.239999999999995,4.019040943929004,18.869701704545456,13.271480435659539,18.757563533682937,0.6340558859262101,2.7757,0.2443,0.6340558859262101,0.9367897727272728,21.298910851149657,202.32999999999998,21.65,27.77,16082319,16.6,198.32,26.319999999999997,0,117.08000000000001,0.3430024477374966,NULL,3630
46004,202503,161.04,366.644,0,0,0,0,-60.3642285,-15.937056318031233,18.4214,-18.526,-21.009999999999998,-14.310000000000002,8.463619575253924,-25.621523410202652,-62.18836565096952,-46.69898430286242,0.2562707051585424,0.1952,-1.4511,0.2562707051585424,-14.819706498951781,-33.033240997229925,-146.24,50.96,161.25,21560586,0,43.32,-26.939999999999998,0,19.08,0,0,3697
46005,202503,323.29,274.6082,12.24,0.85,1.31,24.9,357.1897267,5.517808351669609,6.2789,8.2308,30.92,38.87,0.647890055444143,7.064785181373811,5.383980181668043,9.036215642326294,1.0248567352564257,7.7461,0.0337,1.0248567352564257,-0.5258554154875225,9.170697180606345,363.41,12.24,0,10610000,24.9,368.49,22.82,4.244,290.78,-1.4635610302351578,0.1606425702811245,3826
46006,202503,24.26,22.7697,0,0.83,0,0,1192.0367347,-0.35043007327174264,-0.44,-0.1189,-0.020000000000000004,-0.03,0,-758.99,0,0,0,124,0,0,50,0,24.46,0,0,245000,0,0,-0.11000000000000001,0,0.04,0,0,3922
46007,202503,3.7,4.5949,0,0,0,0,-1.1345821,3.212851405622489,-108.1848,1.9277,0.029999999999999985,0.029999999999999985,1.9065975103734438,153.1633333333334,6.639004149377592,1.2448132780082979,0.4839357429718875,1.2871,-9.7657,0.4839357429718875,49.00000000000002,1.2448132780082979,-0.1499999999999999,0,1.48,3465900,0,2.41,0.15999999999999998,0,0.03,0,0,3931
46008,202503,136.33,151.9745,23.93,2.28,0,8.38,87.8327449,6.82917922030494,11.7632,13.1823,11.33,14.35,0.8265323326263122,10.5905574912892,4.068091586446947,6.928808397237179,1.678718159408381,2.9601,0.3519,1.678718159408381,1.4320557491289199,7.804427040844075,63.64,16.17,6.23,6798000,8.38,183.86999999999998,7.48,0,157.29,-0.40678883757492396,0,4072
46009,202503,1492.82,3030.76,4.29,0,0,273.2,-445.9275526,22.589281949656367,-283.7168,30.1947,441.97999999999996,486.37,0.7364489705664375,6.23138762670395,10.414616425740578,10.712281034269095,2.1689979761352616,1.4563,-10.7869,2.1689979761352616,2.3680120073195305,11.818378420409344,-113.43,868.32,355.24,12742814,273.2,4115.37,428.6,0,2922.41,0.4786964313161093,0,4169
46010,202503,1492.82,3093.57,4.63,0,0,252.91,-124.6013526,23.036141563580063,-202.9727,29.7355,455.28,499.66999999999996,0.7517112677596426,6.191226209298137,10.743869931500694,11.035459752100055,2.1453325618128645,1.4692,-8.104,2.1453325618128645,2.430604198771189,12.141557138240303,-158.78,931.52,355.24,12742814,252.91,4115.37,442.1500000000001,0,2922.41,3.0123753931446573,NULL,4169
46011,202503,508.19,423.9079,16.18,3.22,1.56,71.16,357.4658419,16.346398899026454,18.6641,24.8407,44.38,47.120000000000005,2.7943829927488464,8.996347623089981,21.140408701384313,30.75807514831905,0.7732300321117284,3.4434,0.0227,0.7732300321117284,-0.4405772495755517,31.06130520764668,171.77,2.4,1.49,4413300,71.16,151.7,32.07,7.938000000000001,54.050000000000004,0.7764759145237238,0.21500843170320408,4394
46012,202503,283.74,301.2247,27.5,2.09,0,0.76,9.9857346,14.685816876122082,15.883,18.191,29.95,33.74,36.64534063260341,8.927821576763485,298.54014598540147,407.6642335766424,0.04919210053859963,13.2231,0.0605,0.04919210053859963,0.1719027860106698,410.462287104623,154.51000000000002,0.51,8.84,135759963,0.76,8.219999999999999,24.54,0,2.21,0.7068112633181123,0,4416
46013,202503,283.74,294.5095,11.81,1.83,0,1.77,11.4195668,13.030909495219035,15.3791,17.9041,29.299999999999997,38.07000000000001,18.487727558066542,7.735999474651956,150.9730069052103,236.03264281230386,0.08855903935957304,17.2206,0.0411,0.08855903935957304,0.04412923561859731,238.98305084745766,156.4,1.83,4.6,135759963,1.77,15.93,24.05,0,3.1700000000000004,0.06309582168434759,NULL,4416
46014,202503,11.88,16.4973,0,0.88,0,0,1.4180947,-0.05861664712778422,-0.0484,2.0155,0.33,0.34,9.2163687150838,48.52147058823529,-0.5586592178770944,0,0.10492379835873387,71.6299,0.2536,0.10492379835873387,9.88235294117647,18.99441340782123,13.42,3.4,0,95000000,0,1.7899999999999998,-0.009999999999999988,0,0.36000000000000004,0,0,4738
46015,202503,133.03,149.1946,16.12,3.19,0,8.98,45.3304679,6.88505459698258,11.5733,11.889,10.82,13.760000000000002,0.989813573940158,10.842630813953487,5.479997346248259,7.443773634976447,1.2563974326915062,1.5355,0.2704,1.2563974326915062,1.1555232558139534,9.128905990844558,71.31,4.39,14.89,9192600,8.98,150.73,8.260000000000002,0,107.45,-3.0075399032906804,0,4748
46016,202503,3998.7,2506.0004,0,1.17,0.14,0,740.9817954,-1.3179141724705996,-1.876,-2.2864,-45.76,-15.549999999999999,33.975059652928415,-161.15758199356912,-44.97017353579176,-22.180043383947936,0.02005143344914015,10.8797,0.0008,0.02005143344914015,123.62700964630227,-21.081887201735356,3414.3399999999997,1.22,1.63,46078537,0,73.76,-33.17,5.532,136.07999999999998,0,NULL,4756
46017,202503,5319.32,5656.9738,49.33,8.8,0,11.43,64.0900991,9.133029684309722,15.3255,17.2504,171.99,191.44,6.433643208079338,29.549591516924362,11.90405786552634,18.6061322900555,0.7672198663246252,4.2117,0.4513,0.7672198663246252,1.3625156707062265,21.77235920298426,682.89,166.13,142.04,94339280,11.43,811.14,104.67,0,490.35,-12.865512934423116,0,4946
46018,202503,5319.32,5942.6536,51.97,7.82,0,10.85,72.0897255,8.974370177477564,15.0487,17.1043,170.06,189.51999999999998,6.771791786316605,31.35634022794428,11.661880669128038,18.42381147727791,0.7668498824680829,4.1804,0.4531,0.7668498824680829,1.3751055297593922,21.596244131455396,680.09,166.13,142.04,94339280,10.85,809.42,102.34,0,491.25,-7.707269459945136,NULL,4946
46019,202503,110.51,111.7658,70.5,1.64,0,0.1,4.3001659,1.2109469605231291,1.4719,1.9632,1.42,1.42,1.3176821504362177,78.70830985915494,1.178967224711153,1.6741334590898371,1.0271252119157182,7.3713,0,1.0271252119157182,-3.73943661971831,1.6741334590898371,71.97999999999999,0,0,156750000,0.1,84.82000000000001,1,0,0.41000000000000003,0.028716904276985738,0,5160
46020,202503,5.68,11.792,0,4.34,0,0,2.188796,-50.231481481481474,141.1401,-41.251,-1.64,-1.3800000000000001,9.5869918699187,-8.544927536231883,-176.42276422764226,-154.47154471544718,0.2847222222222222,4.2352,-3.5791,0.2847222222222222,-3.891304347826087,-112.19512195121952,-1.54,1,4.5,5983100,0,1.23,-2.17,0,1.8600000000000003,0,0,5297
46021,202503,220.8,239.5636,0,201.28,0,0,0.330087,0.5381283633022702,6.6366,7.0411,2.0200000000000005,3.120000000000001,7.658682864450128,76.78320512820511,1.3107416879795386,0.4156010230179024,0.41055256595353723,1.236,3.614,0.41055256595353723,7.131410256410254,9.974424552429669,6.2499999999999964,11.39,11.2,33233598,0,31.28,0.4099999999999997,0,14.39,0,0,5584
46022,202503,32.57,NULL,0,336.11,0,0,7.4538462,-95.61403508771932,112.5561,-103.2823,-1.09,-1.09,0,NULL,0,0,0,0.0341,-1.8916,0,-1.6605504587155964,0,-0.9599999999999997,1.81,0,130000,0,0,-1.09,0,0.08,0,0,5716
46023,202503,44.61,53.3086,24.1,2.27,0,5.25,55.8478902,4.498609520693604,8.0513,12.4991,5.91,6.79,0.44034858747728395,7.851045655375552,2.271600859078143,3.147199735668263,1.9803697039097006,3.5754,0.8179,1.9803697039097006,0.9911634756995582,5.608789030232942,19.82,15.03,1.18,3526400,5.25,121.06,2.75,0,93.4,8.146478873239454,0,6362
46024,202503,12.41,13.293,3.31,0.35,0.56,133.86,1266.2192074,12.868632707774802,14.0791,18.6391,7.840000000000002,7.92,1.2708413001912044,1.6784090909090907,55.06692160611855,74.28298279158699,0.23369079535299378,4.3439,0.03,0.23369079535299378,0.1376262626262626,75.717017208413,40.870000000000005,1.23,0,280100,133.86,10.46,5.760000000000001,0.07,0.83,15.321039603958807,0.018676228895861346,6373
46025,202503,6.78,6.7287,0,5.06,0,0,43.2387097,-4.3795620437956195,-4.5437,-4.5437,-0.06,-0.06,0,-112.145,0,0,0,21.504,0,0,0.5,0,1.32,0,0,306233,0,0,-0.06,0,0.04,0,0,6837
46026,202503,32.3,40.5513,0,0.76,0,0,30.2434965,-0.7130124777183601,-0.4931,-0.4151,-0.36,-0.19,0,-213.4278947368421,0,0,0,516.0527,0.1878,0,-41.89473684210526,0,42.43,0,7.97,14000200,0,0,-0.36,0,0.12,0,0,7396
46027,202503,116.25,109.8412,0,7.96,0,0.19,14.5682226,1.092896174863388,1.2149,1.0948,0.16,0.16,0,686.5074999999999,0,0,0,195.3578,0,0,-54.81249999999999,0,14.57,0,0,10026000,0.19,0,0.16,0,0.34,0,0,7413
46028,202503,116.25,145.7084,0,7.94,0,0.15,14.5980451,0.2759708259412577,1.004,0.2897,0.14,0.14,0,1040.7742857142857,0,0,0,348.3527,2.4653,0,193.57142857142856,0,14.600000000000001,36,0,10026000,0.15,0,0.14,0,0.34,0,NULL,7413
46029,202503,26.41,24.283,0,1.45,0,0,2.2285009,0.7132667617689014,1.6236,1.5591,0.14999999999999997,0.14999999999999997,2.810532407407407,161.8866666666667,1.7361111111111105,1.7361111111111105,0.4108416547788873,34.8163,0.0459,0.4108416547788873,4.133333333333335,1.7361111111111105,19.66,0,0.9,81509923,0,8.64,0.14999999999999997,0,0.14,0,0,7474
46030,202503,6.53,7.85818,135.1,1.02,0,0.1,13.2974589,0.8918617614269788,1.1078,3.1943,0.28,0.32,2.976583333333333,24.5568125,3.0303030303030303,5.303030303030303,0.294314381270903,16.5985,0.1993,0.294314381270903,3.4999999999999996,12.121212121212121,7.13,1.19,0.23,4836500,0.1,2.64,0.08,0,1.7799999999999998,0,0,7505
46031,202503,308.37,421.2527,16.02,2.13,0.41,37.93,285.6343736,5.987828410271633,13.059,13.5993,38.97,50.21,0.9443222219731444,8.389816769567815,4.521509112510928,8.619336905108835,1.3242986492504083,3.3405,0.8552,1.3242986492504083,2.6247759410476,11.255576229012082,154.46,76.23,55.86,5076504,37.93,446.09000000000003,20.169999999999998,1.27,275.54999999999995,1.985738716943349,0.0659108884787767,7713
46032,202503,0.32,NULL,4.39,0.04,0,0.18,18.2505,1.2909632571996028,27.9883,27.4475,0.22999999999999998,0.26,NULL,NULL,16.049382716049383,32.098765432098766,0.08043694141012908,24.0978,0.3553,0.08043694141012908,5.9230769230769225,32.098765432098766,7.18,2.55,0,4000000,0.18,0.8099999999999999,0.13,0,0.39,0,0,8001
46033,202503,113208.52,112677.26,72.36,15.62,0,21.51,99.642011,12.25035382921843,19.7741,25.661,2145,2419,4.207515309932785,46.58009921455147,5.817774458551157,8.700522778192681,2.1056769932379304,2.0302,0.0609,2.1056769932379304,-0.5345183960314179,9.032860343539955,7879,146,334,727350853,21.51,11573,1558,0,6048,3.799643250826736,0.41841004184100417,8036
46034,202503,113208.52,112466.26,69.45,13.97,0,22.41,111.4244953,11.941425120772948,19.5212,25.9087,2224,2507,4.123268074497727,44.86089349820502,5.799970670186244,8.86493620765508,2.058876811594203,2.0109,0.0592,2.058876811594203,-0.6182688472277623,9.191230385687051,8104,146,334,727350853,22.41,12069,1582,0,6052,4.488053737512918,NULL,8036
46035,202503,29490.96,11134.23,29.83,1.05,1.15,6,170.6429612,0.9074615680272436,3.5135,2.3897,1034.49,1034.49,0.31481227013015217,10.763013658904388,2.7937244683305518,2.924945374102575,0.3248214268494117,0.4223,0,0.3248214268494117,-17.019874527544975,2.924945374102575,28121.96,0,0,1648000000,6,35367.84,988.08,339.48800000000006,2612.5,-2.397055087519569,0.3433333333333333,12214
46036,202503,29490.96,11030.62,28.45,1.02,1.15,6.29,175.9412015,0.8856644701786969,3.5752,2.3142,1022.47,1022.47,0.310394246069991,10.788208945005723,2.916950991137519,2.8771619798269152,0.32374261289602896,0.4216,0,0.32374261289602896,-17.32129060021321,2.8771619798269152,28995.11,0,0,1648000000,6.29,35537.45,1036.6100000000001,339.48800000000006,2632.38,-3.9760484678549943,NULL,12214
46037,202503,303.62,324.0927,37.96,2,0.74,0.25,4.7471907,4.506046087154917,5.5342,7.4852,11.32,11.63,1.8422731923601634,27.866956147893376,4.490677580718508,5.792405638926784,1.0034223134839153,3.9779,0.0595,1.0034223134839153,0.1711092003439381,6.610959527057754,142.78,7.96,0.53,319938080,0.25,147.47,7.9,2.2392999999999996,34.97,3.3339792048929655,0.28,12773
46038,202503,63.14,63.4737,46.38,1.65,0,0.4,11.2205613,3.4034034034034035,3.4257,4.6157,1.82,1.83,2.709078104993598,34.685081967213115,5.80452411438327,7.810499359795135,0.5863363363363363,222.8533,0,0.5863363363363363,-0.00546448087431694,7.810499359795135,39.46,0,0,34035160,0.4,23.43,1.36,0,0.16,0.18616920543433513,0,14392
46039,202503,0.85,NULL,0,1.11,0,0,5.584058,-25.961538461538463,-54.6007,-54.6007,-0.27,-0.27,0,NULL,0,0,0,1.8875,0,0,1,0,0.4999999999999999,0,0,1375000,0,0,-0.27,0,0.04,0,0,14466
